Address,Amount,LP,Percent,Contract
0x8c047616ebe3d98ec4f9a28a4bd456d13565294f,399641915,443943627506,0.00005068,
0x371f44e6782053f618c433ebdab17704f9a74793,390825569,434149958530,0.00004956,
0xd862077366620a596dbf1c1a492f19bee76b1a5a,378900335,420902770380,0.00004805,
0xd357c4da197d199c74e7d14654017c940e14ad03,299009334,332155570805,0.00003792,
0x228865e74df44bfd6f58ec6d3eeacdf8b2f5313b,275214223,305722688022,0.00003490,
0xcc3971fba0bf74681ceee7b1d104fad8ca9f962b,265933202,295412833187,0.00003372,
0x6be58ec4b8d53587317ff07bdbe951a6fba40f9e,248248339,275767540895,0.00003148,
0xdfca9137b3133bbdc9593d1b83a494d948585f81,247815147,275286328038,0.00003143,
0x3e087b7d7923ebe01b75e8b250f684966dea5dcc,247408128,274834189549,0.00003137,
0x5f59df7c75204f5adcae23f858bc99ada5f6b751,246829397,274191304181,0.00003130,
0xef23eae8c52587e752e19b7c7673e7f2c4794c85,246229992,273525453028,0.00003123,
0x3dd4a4ba8b8beaaf30df98dbca9e8fcece8397c4,224950240,249886765641,0.00002853,
0xcab968160038a5a9401670b3b14bdbe6f71442e6,211374838,234806482562,0.00002681,
0xae4d23e92d6cfca8b88edd7edcdfe8337835332b,200389334,222603196788,0.00002541,
0x122e0cb0f2b1cba9e369d43a5bfb6fa407612a5a,198649467,220670459409,0.00002519,
0xb151bc2dedd3293beba1c3b0ec9f454ab8da4c19,197483260,219374974260,0.00002504,
0x8a487b81be516430a27752631d84f59870ad796f,197326821,219201193446,0.00002502,
0xf9332353221c6629abda28c77980cdffc33ecee9,197122444,218974160536,0.00002500,
0x635e5ab6931c2f906b4823e8022da1623d498684,197034665,218876650925,0.00002499,
0x7690453f91dbadef8a592a32c679d8f0f5e0116b,197024617,218865489069,0.00002499,
0xfafc6fb45823f4aa661d8b5ace7a78d1658409a5,187742288,208554181238,0.00002381,
0x73918a1787f712f50c0b35e05773fea005809fab,184770834,205253331106,0.00002343,
0x1ef4519db26575cdba0e3aaa144550ef22c997f9,179689362,199608560055,0.00002279,
0x785a7cac5c597df60c293a86c8454157bf99c2cd,177400848,197066356225,0.00002250,
0x015f975c22438c48eb23f879ed3b293ed7fbd2d2,144787478,160837679403,0.00001836,
0x8e2625778ac3159accfd3cdd1d6a7846d7a9be4e,138767306,154150150154,0.00001760,
0xc794a6ed2e57c0febb7d5c8b2f1f161d584b7e1f,138133003,153445532434,0.00001752,
0x42781b99d624b56f682e142393e829c30347365b,135175944,150160673039,0.00001714,
0x6e3b3cd53ec200b5be3ee6a1b498711c428ae13d,132888847,147620043289,0.00001685,
0xe93d8d5fb79d53554c968625ac7be7036b3a05ba,109004182,121087679130,0.00001382,
0x6006194271b5559b9560775c0432a90944456cb0,108989189,121071024103,0.00001382,
0x3b374464a714525498e445ba050b91571937bfc8,108139715,120127382921,0.00001371,<Contract>
0xc049fa495fadfe47c0ce16856680f37c467e8457,101749837,113029164461,0.00001290,
0x6580c00a8a14d034e9bab7bce0273ccabaed8370,100469137,111606494359,0.00001274,
0xa0eb6365ca16a59c99e56feb713a7d161acfe388,99830616,110897191060,0.00001266,
0x9dc1fcaf1f1ea05ce44b5c69c268e7d6ef27610e,99572747,110610736374,0.00001263,
0x3f69b8aeeaca91b4e77dc850f9dbe8e213ccd14e,99449599,110473936985,0.00001261,
0x38f927ae96c428397f29fc0d9a8ae72e7b3029a9,99180461,110174964090,0.00001258,
0xf7b676e43d12f3dca1a414a3932c1f217dba9532,99152151,110143515827,0.00001257,
0xe81b87bb7dddf818c352de0e386225065ba83fc9,98744431,109690598631,0.00001252,
0xfc3ea7c930dbbc0a4e594aa6d056b8fdff026194,98705376,109647214246,0.00001252,
0xac8482a0a5734039edbfc9036083c4984744594c,98660642,109597521325,0.00001251,
0x38dc27851f66cf43ab984a9c17ef8c2c5622b8da,57704256,64100975823,0.00000732,
0x9d0d998acafafe8de2ed4a6f9a479befd0fb34a3,55456346,61603877090,0.00000703,
0x57e15754dfd25fa5b59e41d7a2d16176bf8b06f0,55314649,61446472479,0.00000701,
0xf83bad87d0dd28d2c7b09d5072313e72e6006598,51257146,56939180994,0.00000650,
0x8de9036dea7eb737aff546b677ce85d6aab0cadd,50770242,56398301972,0.00000644,
0x173245bab1378c963ef57dc1b729962db0b8ac81,49741211,55255199265,0.00000631,
0xdd029132b83d56b2ef11be69e0cec5905cc3c16b,49539392,55031007919,0.00000628,
0x9fbf819a068718b708c3b5daa1703bcaf4f50520,49483427,54968839001,0.00000628,
0xd24389f4df3651b164312df5a0ccbd3d60b642de,49278382,54741064042,0.00000625,
0x38124b8f79c0df968cacdf3a89df202f6cf349c1,49247890,54707191896,0.00000625,
0xc90d501c501071aa0aaddeacd621491d5fe1c669,45584223,50637394518,0.00000578,
0x2c2d2f15ec9e26a4882f975ace4e329c9a6186bd,42468730,47176538156,0.00000539,
0x88107859269b5e6e57c9656c5d7a9efa8975fc5b,41393531,45982149564,0.00000525,
0x6de1fd3377eb05e810004f861854aaa248fabe95,39456591,43830492949,0.00000500,
0x51c8eec0d0a6c5c187b3b1f79c8cc8c92e7d2891,33099187,36768348346,0.00000420,
0x43814c74f5202e9671316c255fa7cfa94edb34ec,29566467,32844013903,0.00000375,
0xb4956553f4f9c4053f214b9066ca18857f2d14db,26699031,29658712533,0.00000339,
0x5083880f643dd6bd8ca94444039bb2b645b0386c,24987303,27757233461,0.00000317,
0x17a7a310e6a1750b6049f0f7c73dcd0805c15583,24703369,27441824378,0.00000313,
0x257c81254706169401b5f66c7714ffd0ad9cd204,22459168,24948845800,0.00000285,
0x3e6de3cb442bb85fca1556be536aa0ccc55959b9,21840722,24261842885,0.00000277,
0x0df649e1a9c376c57d49e8d1eccf1fcd1fef6460,20675884,22967878494,0.00000262,
0x7d1cc0d94388bfdc8a6a80993f7c5aca3e7d4c7e,16514756,18345474813,0.00000209,
0x3eb5cf7be27c8f23934cc83350f174441134406c,13795635,15324929683,0.00000175,
0x6130ae2b97327d117e4cca66a8c550704992c0fe,11813478,13123043605,0.00000150,
0xc442fc295cd0e8afac67906b44a869c14bb89790,9908815,11007242009,0.00000126,
0xe42b51e6903689ce7fecda18d1de4f3e835153b3,9871808,10966132653,0.00000125,
0x96e782dee2235c3d0cd357f325cfb860a871a293,9848700,10940463050,0.00000125,
0xb359d3136ed473e38447a7a1c598396ef0fc7993,8450077,9386797769,0.00000107,
0x4fed5491693007f0cd49f4614ffc38ab6a04b619,5348470,5941366719,0.00000068,
0xc5f35ebce3ea365dbffc6a5a27819b660d24716d,4975413,5526955038,0.00000063,
0x86da1280642d2ef80a2d113172bf58bf657ec6d4,4112022,4567854108,0.00000052,
0xf3ecc46c60ac98adc36b17d6041abc86bafd763c,1988160,2208554532,0.00000025,
0xd1e732870eff12f31d9eafa48da1f59fd3ed5718,1980400,2199934308,0.00000025,
0xa06e1924089c30751af31d5f921f8539d72586f3,1169327,1298951012,0.00000015,
