Network;Silo;Vault;Address;Type;Net Deposited Assets;Debt;Claim Amount;Symbol
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x081c2d473b62a2c13cfff364f30b56ebc29b9060;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0899a0b74ebab3f637b59dbf90883e6df481fe00;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x08b2f6f7927c7523ccde33f447a4a1c17aabdf44;eoa;20,883992;0;20,883992;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x091cad5e1f4daa4d6cf396496229026fd4102a9a;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x092c9e796839ede09806f0bf968c7f0fa19fd04b;eoa;0,005479;0;8,951328;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0937cacde7395af6cd1775c139c1371e20a5047d;eoa;0,000099;0;0,000099;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x09388452fc1c1958eece7884ed161a666735d1ec;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x093fba5a705003d4a7d4d911f1b2036641cb5105;eoa;0,01042;0;0,01042;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0953f82bc31d01aae3aee9df869057a8022f99e9;eoa;0,000575;0;0,000575;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x09616650f991411556a0a75663dc866d648e1ef5;eoa;0,000001;0;0,000001;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x098cdfe11eaa73513374c50f98fa652b011368e9;eoa;0,000011;0;0,000011;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x09e0f94e493bfd4e34dd9a7cfacdcc54b08ae7fd;eoa;2,091139;0;2,091139;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x09fa38eba245bb68354b8950fa2fe71f02863393;eoa;0,000005;0;0,000005;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0a9aca1ae6b4e60931a1a8ef034580074bff763c;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0b20a6140118be0235db1bcb0dfa96d5d656ca51;eoa;0,00003;0;0,00003;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0b4d7235604dde67af4f1167d6f9b651f54d13dd;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0bd54e59ff6b564cdd2c8a816d1d6ea0d99a132c;eoa;510,112159;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0bd7e05e55658571a7d75e38182314d9152339a0;eoa;0,000003;0;0,000003;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0c0cd5dfbc0330361332ae05daad2e61c82d3dcb;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0c85efae064c672b8551268141996641660e72f9;eoa;0,001058;0;0,001058;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0ca78ed9f48dfc2dbbff9e1d55227e52359776f0;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0cb1bc9c2a357ffc3627fa8e1cd7cf6ff74f6edb;eoa;0,000003;0;0,000003;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0d11c704be32a6a296bc5d0a18f707c22be01ba4;eoa;1,149205;0;1,149205;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0d35a8215963e0b6ba791d6d01f58edc1e7ac3ab;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0d9a29106954c0473a140c7e570e99e8e40798c9;eoa;0,000011;0;0,000011;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0de012fcf1387507be8e0a66010fbe19a65068eb;eoa;0;0;9,883391;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0dffa0d8f5e3b7ed53b9d11c3789da2be46758ea;eoa;64,721855;0;64,721855;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0e76fc601fb5a670e2a492196074b29da6b403c2;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0edd6eced51b0f0ee830d891ba230ac39ff6f5b3;contract_other;0,000001;0;0,000001;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0f28143ba5c106eb5c41f0035f9bc5be91687bba;eoa;0,000002;0;0,000002;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0f3c3349f89f11ca4035b0cce3027e9cc5fc0d55;eoa;0,000003;0;0,000003;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0f45156f109e474295913d78036fa213b1745d5a;eoa;0,000001;0;0,000001;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x0f8aac1cffcb3cc43bd0b6cc0df1b0db7d0c864b;contract_other;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x10665b2afe28721b8ce08037242de16dadab7cfa;eoa;1,043639;0;1,043639;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x107b361c2a0be597f3d3da6f869fe14b56b08766;eoa;1,043605;0;1,043605;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1087fb0e3e32d7abbf4e63d35c6b21ce5f2b0480;Gnosis Safe;8,370544;0;8,370544;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x10ba44df917fbbc67f3b5e7fd6320707b66000a6;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x115589ccdbcace5d473111ea3d01a3eb279dd8c5;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x11ec86d9ae83c4f513c87aa2153542faff1f31cc;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x120623e790cc17e47848a2dce36df7a2346ba095;eoa;0,000001;0;0,000001;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x123235cd749ccab2b466da88a07e66089f79bfb4;eoa;0,000001;0;0,000001;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1263fc2489454deca07ac376b0d399ee66469d79;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x126ff8fabec84ef8a96f25dd0c2668fb9b7e7088;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x12c31853922c7d7e0019a27132c82ed6955d276d;eoa;101,078165;0;101,078165;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1368eb291511cfa4b2396421c9dca60895f6bd66;eoa;26,714489;0;26,714489;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x13dd4c65252274a442428039ae815f3a13e84ff3;eoa;10647,975221;0;10647,975221;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x13e86c4a4bf6af09b2f1a50d012594780b001985;eoa;0,022227;0;0,022227;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x143effc8e32016fed17673e0a4b42319500a6fe3;eoa;25,27042;0;25,27042;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1483ff30b8d52534f0c811bf52a3deb31c89cf2a;eoa;0,000001;0;0,000001;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x14b606b509fbac1b71967d0c21d3085ce82ab9fe;erc4626_unresolved;0,000007;0;0,000007;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x14fba64b72464c7acd950f8fab6a712a4e61690b;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1537f50886d87dfb1916446e971cf57f41d874b7;eoa;0,000002;0;0,000002;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1563c4751ad2be48fd17464b73585b6ba8b6a5f0;eoa;0,020686;0;16,519914;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1576df7ed6c2f40947f1eac4656009863ecc7c67;eoa;19,179848;0;19,179848;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1578fdcd869b0ff6e8a254a40affeb2959c0fb6e;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x159e420860c805bc585870f516a3a7227b7b1091;eoa;0,000005;0;0,000005;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x16a2dadefa00ff1d7381b81bbf70ea6167bb4d89;eoa;9890,184251;0;9890,184251;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x16a7727397ce4d689754bf00965963ae292d73aa;eoa;63,867743;0;63,867743;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x16b0d66a69121691b21c01113a83dac51043c927;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x16f562fb6587a19e19761654adb195f8bc879b5d;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x17b1d9a1a8f0363e04bccdf2839cb107b2297774;eoa;0,000001;0;0,000001;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x18074ae62cee786ccd713aa12430338f08512b89;contract_other;0;0;3,267287;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x18668c448a12714b0422e71f63943f764c721faa;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x186b12ceaf08fde22e32647fcc800e45876f5bd0;eoa;503,296382;0;549,349766;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x189589abc6794f1c9b385099849c49598e987a68;eoa;0,000001;0;0,000001;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x18b7aceaed4879da2bfad3c9ae2a32062e6e4a55;eoa;1,566595;0;1,566595;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1916c4eed545f78f402429a7550bb52a83e77b61;contract_other;0,000002;0;0,000002;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x19246d4cb92671d0f2166d00c9de687ead3206f8;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1949e964f74c302058374697f5738c95bf541d4f;eoa;0,000001;0;0,000001;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x199745e7b4efead0b2f027e3c3c88b1c77b3b780;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x19f595c5694b5c66997dbd813fec766a22fe9f1e;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1a5a04171dc7143afe49870fcda9c875e5f86f38;eoa;0,051312;0;0,051312;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1a68598b176492dd92542e84ff79fa7ec06adda1;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1ace35d5350da1b71bd7e9e7f5a09ff6cf14d2d6;eoa;139431,54298;0;139431,54298;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1b150798530d1cbe8f5822ce052656812d5dfc99;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1b8b76c7528a9990e3ad435b41758de618a339de;eoa;84,963249;0;84,963249;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1b9da6a404df58c6bef6336e207c92b0d330bea2;eoa;10,154626;0;10,154626;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1beb9a08b3caf70e3dc767770e4823c5d0f44b0a;eoa;0,000001;0;0,000001;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1c3c5942cb0d18a3ece158cac75b70d2ac01e917;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1c6d0b4988733193aa54f452b3cdc14e9e802a20;eoa;0,000001;0;0,000001;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1c8e219f9c55fbec6e697c00c2d91c2d06269eeb;contract_other;0,000011;0;0,000011;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1c9d8823aebe15ce970d8ebca19dfa493f26c62a;eoa;0,000001;0;0,000001;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1cb432f80416f07db4420b8c20447924a0658894;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1cd14801537a3d1550b7e30a9ed59bf68d8cbc84;eoa;0,000003;0;0,000003;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1cf6f9c9e0d4a8b50175713d55ec4f2a21411050;eoa;20350,559016;0;20350,559016;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1cf8423299241f155716eb19d0ca65bea4353f03;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1d1e9147a2f48d32fd1520c9f86335db15c66ece;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1d71fbaea1a34b8b4d2a8eb3720c1c6faafa5274;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1d9c68cfa5fdfb6c585bf01f715d359f3039b63a;eoa;0,010539;0;1,07215;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1dbfbe4f9796375d36613a3bf36c77265c0cc7aa;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1e168699f322a2206c03e5eb444cb6b5ea5155c8;eoa;20,596652;0;20,596652;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1e26a52fd1d1091eb8b6cd3205391c6e7c40f2d9;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1e5f46718bf09697db487bc8de2204cff47da241;contract_other;4,17555;0;4,17555;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1ecdd9c3f1e6772112078ae155a3557e72600f3b;eoa;0,000004;0;0,000004;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1eda8196bc0b0195bf35d5abf10df9135f0a60d7;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1f4b52ee54b3428741a84355665ea0c8f39d472b;eoa;0,000008;0;0,000008;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1f54886b250c2e26b103cf3e9226b799b83b8e94;eoa;5,041833;0;5,041833;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1f5559fa9945be3ac24b82d23930d17afc249227;eoa;0,000002;0;0,000002;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1f92b5affd12981ef0fa7ba22a802379fd36929e;eoa;5967,755296;0;5967,755296;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1fcee4f6494ec9b807f023c9b59d6be1ed4d1c0f;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x1fe809df2a62fe97366593146abeabf837c066c3;eoa;0,000031;0;0,000031;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x2021991a69a4d8cca9d627291a2f0620af05e003;Gnosis Safe;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x203cf6a16897d05a6e96b4242fc3968720974cda;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x204dac213492a815421a2735c0d06dba0cf99caf;eoa;0,000004;0;0,000004;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x204f18e8cf133a34ffd477856e7001e31b2683b8;eoa;1,043613;0;1,043613;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x2066a3d7ac72eb573a3565c51feed5eb446ba6d5;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x209f1a7df7730a2275b462fb632cc53e1cd57ea8;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x20d5f3f40dd1783d4e1075fc028732d60d2b9dd6;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x20e1278201ac58d6f62ea5f7198ca14cb043ec2b;eoa;0,000001;0;0,000001;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x20f537312240f9f768d7e1f1b33e5b733b9cd25d;contract_other;0,000017;0;0,000017;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x2161a8a79f7d237434792d22a17a8911bee9322b;eoa;14,861833;0;14,861833;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x21675eb4b84d8da317b79dcb2b7cce748f7956cd;contract_other;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x216be7c987b81a71bc0198b98752bb4a51be18ec;eoa;0,000004;0;0,000004;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x21ae49c55c7542b5a2ed20e766d5d01114dda356;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x22216c68b75038ef88d18a979dfc881b5121acde;eoa;2,417228;0;2,417228;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x22b387735f956b1d58897f2af2aee972b7b08095;eoa;10,027395;0;9,944095;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x22e916361cf092c02a12ffc57a55447ee1a6da3f;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x231d04d32ddc9573b775b1738b51f8108639017c;eoa;0,000046;0;0,000046;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x232feca53225f905613b14f9a9c0c4b9399c4fe4;eoa;0,000004;0;0,000004;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x234ca0004c5ebe6f1c3503b9706a8ec7e4cd168e;eoa;0,000001;0;0,000001;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x235615576f75933e7e26f3e775e28ec7ec251b2b;eoa;0,000004;0;0,000004;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x2362d1ab114752f8937abb980960e361e6435894;eoa;12,340296;0;12,340296;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x23b2d6d3fc828e7f0fc758fd591d5e7a395266a7;eoa;0;0;0;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x23cd671c5fb77251579ae915dc3581bf099338ee;eoa;10,436028;0;10,436028;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x23fce5de29d7ab382a9aecd2e727167c6747496a;eoa;0,000003;0;0,000003;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x2406017a9c9d34608f67b46047a94c577d884b72;eoa;0,000002;0;0,000002;USDC
Sonic;0xa1627a0e1d0ebca9326d2219b84df0c600bed4b1;0xf6f87073cf8929c206a77b0694619dc776f89885;0x2409e63be7c13b71ff9690acad1ddc04c92a8006;eoa;20264,813248;0;19956,826066;USDC
